cem N_HT TCP_10 TCP_kill_10 TCP_60 TCP_kill_60 TCP_120 TCP_kill_120 TCP_240 TCP_kill_240
8.950000000000000000e+01 6.000000000000000000e+00 9.596227757250016532e-01 9.927953793961389328e-01 8.814448075011128703e-01 9.785407844619256057e-01 7.757490503448264407e-01 9.578441111184433643e-01 6.393577808682444630e-01 9.276898248729099627e-01
9.050000000000000000e+01 6.000000000000000000e+00 9.601534068167286717e-01 9.929874284342453672e-01 8.823005118898804566e-01 9.790068756775570646e-01 7.765572764432581154e-01 9.586230539968945141e-01 6.397302061663661110e-01 9.288351757955757293e-01
9.150000000000000000e+01 6.000000000000000000e+00 9.607511689585903625e-01 9.931873463273935831e-01 8.832941744724656097e-01 9.794827548791673610e-01 7.775245868024286411e-01 9.594027016942757724e-01 6.401909641907475024e-01 9.299499967543518597e-01
9.250000000000000000e+01 6.000000000000000000e+00 9.613077413049262443e-01 9.933933228262379345e-01 8.841117955551939245e-01 9.799579542769671914e-01 7.782474729401516189e-01 9.601785751903421096e-01 6.405065088549954933e-01 9.310810123156669782e-01
9.350000000000000000e+01 6.000000000000000000e+00 9.609239215279636870e-01 9.933534172883048408e-01 8.834162378647335556e-01 9.798872675195424709e-01 7.775467048184053764e-01 9.601270347359577295e-01 6.401645255456565042e-01 9.311315528177807055e-01
9.450000000000000000e+01 6.000000000000000000e+00 9.609940188173680120e-01 9.934078037814334516e-01 8.836299620047388670e-01 9.800946983756025910e-01 7.777939055860697559e-01 9.605563676995557687e-01 6.402869554152845755e-01 9.318688244643236196e-01
9.550000000000000000e+01 6.000000000000000000e+00 9.617959656875115781e-01 9.936597132883747685e-01 8.848647243893378311e-01 9.806572145618287495e-01 7.789370574063572139e-01 9.614432187164080323e-01 6.408118594724098172e-01 9.331037696781285806e-01
9.650000000000000000e+01 6.000000000000000000e+00 9.624383477783069463e-01 9.938689539415159757e-01 8.858832048315625762e-01 9.811446844663143096e-01 7.798983832590603571e-01 9.622406764285948988e-01 6.412574176517681357e-01 9.342575887908909360e-01
9.750000000000000000e+01 6.000000000000000000e+00 9.627065762598416843e-01 9.939821869062351878e-01 8.862933012206400951e-01 9.814275281541445795e-01 7.802707464659244252e-01 9.627317133735227017e-01 6.414215993500199664e-01 9.350142207357629021e-01
9.850000000000000000e+01 6.000000000000000000e+00 9.629178855394165959e-01 9.940855875908711781e-01 8.865909776745637405e-01 9.816867054757543176e-01 7.805217998015374636e-01 9.631851974478056189e-01 6.415246637244246264e-01 9.357218132668521093e-01
9.950000000000000000e+01 6.000000000000000000e+00 9.635713562566868839e-01 9.942898776413390260e-01 8.876303009182627823e-01 9.821677062621891885e-01 7.815003109887014299e-01 9.639772255322931471e-01 6.419760319295673145e-01 9.368748161065064695e-01
1.005000000000000000e+02 6.000000000000000000e+00 9.641103059582389889e-01 9.944463034718465932e-01 8.885686736294790000e-01 9.825612019123172169e-01 7.824335145514714762e-01 9.646437498637264740e-01 6.424253642700975542e-01 9.378545758128922216e-01
1.015000000000000000e+02 6.000000000000000000e+00 9.648142750441095483e-01 9.946537920602628313e-01 8.897005043067289787e-01 9.830461715410474532e-01 7.835051495613567507e-01 9.654304719485780062e-01 6.429228204020499549e-01 9.389764091023224957e-01
1.025000000000000000e+02 6.000000000000000000e+00 9.647823299034307132e-01 9.946991926315439381e-01 8.895721483008830477e-01 9.831738727876228046e-01 7.833306750160724530e-01 9.656879751874621887e-01 6.428179151698192317e-01 9.394433922976009876e-01
1.035000000000000000e+02 6.000000000000000000e+00 9.642810809056958643e-01 9.946101671878070372e-01 8.888173702037180934e-01 9.830499215819094028e-01 7.826319974010428338e-01 9.656010911402793662e-01 6.424915474706169860e-01 9.394924773621153857e-01
1.045000000000000000e+02 6.000000000000000000e+00 9.652303016026890781e-01 9.948864390866472007e-01 8.902661929791966244e-01 9.836657817199662146e-01 7.839609677718573089e-01 9.665765573549104372e-01 6.430924187479600818e-01 9.408658192728488467e-01
1.055000000000000000e+02 6.000000000000000000e+00 9.651234929588496936e-01 9.948972927792675280e-01 8.900790120169446151e-01 9.837342106219210125e-01 7.837645408324437346e-01 9.667529513957678899e-01 6.429901857027185974e-01 9.412247831140680976e-01
1.065000000000000000e+02 6.000000000000000000e+00 9.656622893173927302e-01 9.950418058921185471e-01 8.910973043480776568e-01 9.841266813318706452e-01 7.848210268960454927e-01 9.674459177918264263e-01 6.435102617806740533e-01 9.422754838673564892e-01
1.075000000000000000e+02 6.000000000000000000e+00 9.658315100056815705e-01 9.951337211728804588e-01 8.912664375871752753e-01 9.843432077700284832e-01 7.849142717673647240e-01 9.678230950433517332e-01 6.435260733426958479e-01 9.428785800731152023e-01
1.085000000000000000e+02 6.000000000000000000e+00 9.663642102887121110e-01 9.952799629769905065e-01 8.921920243647191162e-01 9.847162445863610891e-01 7.858285038228033370e-01 9.684597391941586197e-01 6.439621796533852027e-01 9.438218863168112982e-01
1.095000000000000000e+02 6.000000000000000000e+00 9.666340475904331431e-01 9.953625825906439184e-01 8.925909439904041731e-01 9.849058563803320121e-01 7.861879687033194175e-01 9.687698780854435698e-01 6.441264924510730072e-01 9.442741501172334795e-01
1.105000000000000000e+02 6.000000000000000000e+00 9.674757094042286676e-01 9.955617830691652070e-01 8.941696572182036284e-01 9.854339255750190762e-01 7.878175712301002109e-01 9.696810798473980419e-01 6.449256907259073301e-01 9.456211526879131357e-01
1.115000000000000000e+02 6.000000000000000000e+00 9.669400626399742293e-01 9.954955196621574354e-01 8.931948237002619306e-01 9.853206863015672168e-01 7.868120103608807758e-01 9.695824955599475770e-01 6.444210293290466574e-01 9.456425250982928299e-01
1.125000000000000000e+02 6.000000000000000000e+00 9.677006663320376623e-01 9.956979837083487217e-01 8.943501579442225680e-01 9.857739666581328830e-01 7.878606261456839732e-01 9.702983526759139110e-01 6.448919510969065572e-01 9.466447482240260003e-01
1.135000000000000000e+02 6.000000000000000000e+00 9.683907000718198210e-01 9.958667013381289346e-01 8.956154663545289329e-01 9.862141760074820684e-01 7.891565734062204740e-01 9.710587469430810303e-01 6.455263598440239559e-01 9.477776028182641754e-01
1.145000000000000000e+02 6.000000000000000000e+00 9.682004092372418214e-01 9.958709127137073125e-01 8.952236870633997201e-01 9.862607776300017504e-01 7.887176679726085604e-01 9.712079838907300422e-01 6.452875977385794659e-01 9.481311196368658045e-01
1.155000000000000000e+02 6.000000000000000000e+00 9.688104210223684731e-01 9.960152662065099305e-01 8.962762400305817057e-01 9.866058351999621445e-01 7.897661325921170317e-01 9.717668848145423199e-01 6.457984638084717233e-01 9.489112158587262869e-01
1.165000000000000000e+02 6.000000000000000000e+00 9.691967276016727473e-01 9.961310900037322336e-01 8.968985257262054311e-01 9.869072173729832587e-01 7.903411199610653748e-01 9.723036973931493687e-01 6.460517772160546679e-01 9.497578200013427896e-01
1.175000000000000000e+02 6.000000000000000000e+00 9.697376872941220194e-01 9.962676903798476369e-01 8.978255087881613639e-01 9.872516353268508960e-01 7.912472197779260030e-01 9.728852202626925294e-01 6.464816199085660076e-01 9.506099157503183905e-01
1.185000000000000000e+02 6.000000000000000000e+00 9.699291714907040118e-01 9.963317340124260291e-01 8.981466547479022289e-01 9.874232671263902805e-01 7.915653713758151744e-01 9.732033330053039277e-01 6.466331998832360872e-01 9.511314553305382224e-01
1.195000000000000000e+02 6.000000000000000000e+00 9.709359537891494307e-01 9.965496885021373208e-01 8.999592095389848945e-01 9.879693260581109415e-01 7.934020929119478538e-01 9.741167264826817718e-01 6.475275890389841082e-01 9.524476278961679920e-01
1.205000000000000000e+02 6.000000000000000000e+00 9.715123384867843104e-01 9.967031168774352912e-01 9.008622107206237795e-01 9.883520274150153773e-01 7.942184164881911368e-01 9.747717921368563854e-01 6.478825864483744867e-01 9.534423459155967340e-01
1.215000000000000000e+02 6.000000000000000000e+00 9.727646085545190724e-01 9.969303678564953586e-01 9.033026392256392478e-01 9.889540750308433159e-01 7.968046207778840540e-01 9.757970507644807556e-01 6.491812046354796806e-01 9.549163214317545334e-01
1.225000000000000000e+02 6.000000000000000000e+00 9.725144058346821829e-01 9.969185814400540746e-01 9.027645175249687792e-01 9.889378576183766034e-01 7.962041420665122438e-01 9.758098064388620596e-01 6.488677666676411215e-01 9.550219720342840724e-01
1.235000000000000000e+02 6.000000000000000000e+00 9.727424863844755798e-01 9.969991107780058481e-01 9.030757016326489417e-01 9.891567105350742573e-01 7.964404428867607466e-01 9.762162984559761281e-01 6.489468169287498922e-01 9.556956876696971470e-01
1.245000000000000000e+02 6.000000000000000000e+00 9.728770045550081402e-01 9.970340251977807267e-01 9.034461532100497294e-01 9.892856290676174114e-01 7.969031643901368644e-01 9.764856895577957996e-01 6.492007786226389188e-01 9.561585197963589078e-01
1.255000000000000000e+02 6.000000000000000000e+00 9.735650891284913788e-01 9.971809805517004577e-01 9.045946624186337326e-01 9.896552210993311283e-01 7.979891622420792752e-01 9.771073692766132357e-01 6.496989233345613624e-01 9.570697804030763312e-01
1.265000000000000000e+02 6.000000000000000000e+00 9.741095322749774299e-01 9.972980976380456664e-01 9.056930509207369306e-01 9.900078272380399280e-01 7.991614904898125538e-01 9.777780044974828666e-01 6.502776895410555813e-01 9.581620379508252183e-01
1.275000000000000000e+02 6.000000000000000000e+00 9.738633757999096696e-01 9.972729840471573626e-01 9.051627609682431075e-01 9.899390514224762905e-01 7.985776798527913778e-01 9.776656884274042003e-01 6.499847815935281270e-01 9.580153570437089927e-01
1.285000000000000000e+02 6.000000000000000000e+00 9.740553388539144875e-01 9.973327796632667219e-01 9.054858706658461820e-01 9.901311964991461601e-01 7.988599956339509367e-01 9.780597927225734844e-01 6.500877854233971798e-01 9.587196454449027350e-01
1.295000000000000000e+02 6.000000000000000000e+00 9.743286216133942856e-01 9.974003796523275289e-01 9.060260123898485896e-01 9.903328277039671335e-01 7.994399948041480686e-01 9.784440850683293611e-01 6.503797833683007124e-01 9.593482301201897711e-01
1.305000000000000000e+02 6.000000000000000000e+00 9.747333859827852498e-01 9.974774167344893083e-01 9.068219305349869419e-01 9.905522714884955615e-01 8.002793355833766054e-01 9.788399982883969619e-01 6.507983372230499164e-01 9.599552358681295861e-01
1.315000000000000000e+02 6.000000000000000000e+00 9.745159709505302192e-01 9.974636257162102781e-01 9.063756772757475266e-01 9.905330844414222957e-01 7.997969936189424089e-01 9.788484371617353075e-01 6.505495643835982333e-01 9.600527694713619775e-01
1.325000000000000000e+02 6.000000000000000000e+00 9.754444142421486719e-01 9.976172662545602643e-01 9.082329405280928913e-01 9.909571818005087351e-01 8.017906888913075569e-01 9.795896919520333812e-01 6.515604083078083697e-01 9.611428757860467353e-01
1.335000000000000000e+02 6.000000000000000000e+00 9.757858332681598190e-01 9.976841315940898625e-01 9.089621169650401455e-01 9.911743111438472420e-01 8.025855616294529371e-01 9.800203257695477843e-01 6.519547059257746469e-01 9.618678903466818531e-01
1.345000000000000000e+02 6.000000000000000000e+00 9.756441871886635253e-01 9.976871535613265340e-01 9.085905903390170124e-01 9.911916076417677246e-01 8.021271131166755053e-01 9.800829168567496419e-01 6.516978624680581644e-01 9.620377350391542404e-01
1.355000000000000000e+02 6.000000000000000000e+00 9.762663918333056579e-01 9.978005983998464723e-01 9.097920989896158828e-01 9.915169102101519805e-01 8.033706053928054702e-01 9.806765465443130214e-01 6.523015001456200501e-01 9.629656434426308032e-01
1.365000000000000000e+02 6.000000000000000000e+00 9.761248892565710378e-01 9.977871820350011633e-01 9.095410560910250908e-01 9.914961950300034133e-01 8.031321509333283482e-01 9.806694951687717765e-01 6.521959054096945207e-01 9.630056439777447963e-01
1.375000000000000000e+02 6.000000000000000000e+00 9.767446949311192617e-01 9.978986357886163727e-01 9.107905689634635538e-01 9.918267455633519303e-01 8.044588988424077325e-01 9.812830686334540475e-01 6.528504527450117445e-01 9.639746059952710722e-01
1.385000000000000000e+02 6.000000000000000000e+00 9.769007131352993589e-01 9.979182314794436959e-01 9.112308932589444632e-01 9.919050868820568079e-01 8.050289880376456653e-01 9.814523284099990752e-01 6.531771328866082804e-01 9.642681276332840667e-01
1.395000000000000000e+02 6.000000000000000000e+00 9.764863143845498028e-01 9.978927781677062736e-01 9.101699003006690214e-01 9.918299091214092256e-01 8.037250103240655141e-01 9.813423633715773198e-01 6.524533374604518654e-01 9.641814844439586807e-01
1.405000000000000000e+02 6.000000000000000000e+00 9.772792257568253538e-01 9.980111239625059083e-01 9.119200971446174142e-01 9.921953425535219306e-01 8.057031610799288979e-01 9.820301757514628971e-01 6.534820756895007854e-01 9.652641253044736969e-01
1.415000000000000000e+02 6.000000000000000000e+00 9.767475235793476873e-01 9.979591035128171361e-01 9.107305108646197578e-01 9.920598823874741123e-01 8.043313647140500899e-01 9.818230152126758981e-01 6.527479468034790289e-01 9.650333078057264924e-01
1.425000000000000000e+02 6.000000000000000000e+00 9.772070515355433251e-01 9.980299539618679994e-01 9.117734356862479128e-01 9.922884661339372858e-01 8.055357211176040755e-01 9.822706849246997107e-01 6.533852219288077690e-01 9.657679299787368388e-01
1.435000000000000000e+02 6.000000000000000000e+00 9.773168214648948471e-01 9.980679838007553428e-01 9.118592979701167778e-01 9.923922368300959196e-01 8.055259040307424234e-01 9.824637970481480131e-01 6.533397361395099079e-01 9.660924101897919725e-01
1.445000000000000000e+02 6.000000000000000000e+00 9.785505632988942271e-01 9.982285707130982289e-01 9.145909271362194781e-01 9.928721970990370682e-01 8.086282834139818521e-01 9.833392179791445864e-01 6.549626406972587356e-01 9.674166421016355821e-01
1.455000000000000000e+02 6.000000000000000000e+00 9.783033444406105117e-01 9.982191779929654452e-01 9.139677514300220684e-01 9.928629221951023043e-01 8.078521173913275621e-01 9.833692610298619963e-01 6.545184255173697174e-01 9.675688102909686394e-01
1.465000000000000000e+02 6.000000000000000000e+00 9.783229406205214973e-01 9.982383574651483293e-01 9.139508013123793795e-01 9.929215734850469488e-01 8.077941382769890932e-01 9.834881366110824752e-01 6.544735985636769282e-01 9.677819626270369735e-01
1.475000000000000000e+02 6.000000000000000000e+00 9.785350022782253188e-01 9.982795403511901533e-01 9.144301363402065341e-01 9.930597134782124247e-01 8.083405541577103337e-01 9.837648852038325398e-01 6.547578034773047229e-01 9.682461726520852352e-01
1.485000000000000000e+02 6.000000000000000000e+00 9.787660606581938261e-01 9.983089870913066655e-01 9.149376796511892174e-01 9.931504628452731964e-01 8.089240302177780340e-01 9.839407374158759545e-01 6.550719935314156528e-01 9.685343347868534680e-01
1.495000000000000000e+02 6.000000000000000000e+00 9.784196237535670582e-01 9.982818590000500647e-01 9.142144647782960432e-01 9.931049918250417496e-01 8.081114641478239768e-01 9.839176737851755838e-01 6.546366389712143796e-01 9.686121045983617783e-01
