Temp TCP TCP_5 TCP_50
4.093660321043042671e+01 9.487528519842379771e-01 8.423237858908654285e-01 9.999999993962505052e-01
4.201654662740424584e+01 9.838932113823098957e-01 9.980149355059783067e-01 9.999460844033666307e-01
4.124092463306567424e+01 9.631461681650944628e-01 9.094865244547972738e-01 9.958125385752102376e-01
4.038952902869659312e+01 9.212513301190217163e-01 8.325847092506930558e-01 7.431031457327643697e-01
3.991544621950411198e+01 8.606863021411882420e-01 3.468278025672990039e-01 9.998210457681592223e-01
4.204902393137852812e+01 9.891273455288764893e-01 9.869247675650040241e-01 9.996260002062923311e-01
4.178289044441564926e+01 9.809494278475897611e-01 9.739128529302123471e-01 9.999999999456206101e-01
4.098981859198423194e+01 9.507606870753526618e-01 8.523908399216888476e-01 5.656150573534929164e-03
4.190788619254382752e+01 9.836820176807004046e-01 9.931530155177407115e-01 9.903514590280144692e-01
4.133508619672118556e+01 9.622277425594896183e-01 9.679540635844344765e-01 3.607972080441575885e-02
4.089629293055461545e+01 9.476885129747530945e-01 8.924227028140254703e-01 9.996748466876161920e-01
4.048233068278696578e+01 9.047046197825162617e-01 7.390046048139288226e-01 9.999999922425939491e-01
4.090307339090625760e+01 9.615621648791651266e-01 9.360231694750293929e-01 1.908716911413919637e-01
4.164081826103185335e+01 9.813503466887233406e-01 9.882871352435522727e-01 9.999997000010726333e-01
4.009987089589463949e+01 8.732770903871057699e-01 9.230615864590672182e-01 9.999999566516469818e-01
4.087282334268983419e+01 9.535586138171258108e-01 9.659384492248009879e-01 9.987459836353383968e-01
4.115737705683162062e+01 9.531645449501923162e-01 8.393488542882943104e-01 2.656506646453955140e-242
4.028956927527744369e+01 8.953083775375201281e-01 4.977230027807675872e-01 1.351842828307553639e-31
4.012655905814358448e+01 8.748476760378269823e-01 9.016389801437125762e-01 9.999999999939025441e-01
4.144530922047404431e+01 9.788129016040433283e-01 9.590231509595467108e-01 9.999999912612388409e-01
4.151214329529209124e+01 9.702196515041714431e-01 9.780500756166404797e-01 9.999991589394303659e-01
4.134365946290716209e+01 9.681765821401137062e-01 9.581690490893847167e-01 9.996913261278947971e-01
4.086942468792344130e+01 9.425508474113547530e-01 9.808844712535094157e-01 9.993839459014154381e-01
4.011993242987892216e+01 8.756743475531344467e-01 9.650960911480779281e-01 2.161706426930174874e-84
4.042652441034121580e+01 9.115994371133990803e-01 7.617962343518885904e-01 0.000000000000000000e+00
4.112208240546092952e+01 9.578181386852071544e-01 9.279425183107711250e-01 9.989302597420274266e-01
4.095325491561010978e+01 9.421811716067785003e-01 8.783553142361958388e-01 1.515397498196275918e-42
4.053019081093765408e+01 9.216646253876701333e-01 9.814133616845586161e-01 9.999999999866532319e-01
4.101646645671029034e+01 9.503289187455200571e-01 9.543815211727811887e-01 5.209647827069927573e-01
4.033913216563025372e+01 9.171921561101680220e-01 9.987157523976176732e-01 9.983157382449692197e-01
4.086499024923841006e+01 9.314093106517202791e-01 9.901013540668849311e-01 9.999990822345251607e-01
4.201683219796932889e+01 9.909463826789901564e-01 9.971624163566547017e-01 9.999999087578904655e-01
4.217433065721637320e+01 9.896515124932517837e-01 9.892361404840969152e-01 8.260474040157532727e-01
4.034036335629463110e+01 9.013693186228026732e-01 9.207661130861363175e-01 3.166763275658040695e-22
4.035815222516738743e+01 9.223905911739908037e-01 9.399272413059479581e-01 9.999999998056010586e-01
4.114760507020813662e+01 9.552307843833643952e-01 9.667904388201794541e-01 9.999999993756182315e-01
4.140094905523100977e+01 9.627417113795128101e-01 9.882332691002243541e-01 9.826857385200622463e-01
4.156048905887214318e+01 9.763569691935589656e-01 9.555800592212231326e-01 9.999999242813293332e-01
4.109787377978612000e+01 9.512593405819341763e-01 6.508283802998574563e-01 9.999999995948614107e-01
3.942894188206390993e+01 8.092320120879183953e-01 9.175943088748943488e-01 9.999999720904212408e-01
4.141199489059533789e+01 9.792006012823493144e-01 9.810645138966401779e-01 9.999999996559959525e-01
4.031171476459950043e+01 8.962233153904347605e-01 8.284111515100163192e-01 9.999999999029109965e-01
4.183161284626189769e+01 9.819722096518899157e-01 8.445518188882504829e-01 9.999987936803443889e-01
4.139846899109071643e+01 9.653256256258929691e-01 9.660233125613525429e-01 9.999990778444596273e-01
4.118480171240993570e+01 9.651123328428493631e-01 9.619082229081828972e-01 8.583803178050796179e-01
4.059108315269357092e+01 9.151207643234365863e-01 9.316372356573719982e-01 8.957628935322664542e-94
4.042222859983063188e+01 9.153037860451838093e-01 9.524630378443772472e-01 9.999997285541414316e-01
4.020403274463452448e+01 9.061083595139722835e-01 5.568286209662874908e-01 9.545268311195542754e-01
4.173802434659911853e+01 9.833665445698925867e-01 9.976100747135552282e-01 9.998736340140832457e-01
4.210273697352980093e+01 9.873888724138762951e-01 9.725921234744071553e-01 9.999999999603966794e-01
4.055515628070889989e+01 9.192553820348932092e-01 7.498776639333802896e-01 9.999999955688685382e-01
4.076512153065110056e+01 9.357234996536351046e-01 8.842538738258506337e-01 0.000000000000000000e+00
4.130148871336385952e+01 9.710420769749187331e-01 9.580197062494171245e-01 9.871521176066900827e-01
4.132552731004092550e+01 9.648580952992518167e-01 9.917693841998544979e-01 9.995530792982327828e-01
4.185887772402712415e+01 9.843368434768940967e-01 9.731399071556260383e-01 9.995043854946600304e-01
4.134937027097662110e+01 9.685240819039544480e-01 8.797031652590709960e-01 9.944182106103899299e-01
4.090993724594359549e+01 9.555361618952527003e-01 9.220102183293263920e-01 9.999999999966815434e-01
4.106347045945290120e+01 9.682932810210980179e-01 9.964895500574065812e-01 9.948739306690070894e-01
4.068332124817415263e+01 9.358417208459599568e-01 9.711034617763347754e-01 2.864512309239184810e-08
4.124205856608920584e+01 9.605526519570335431e-01 9.413265500285979970e-01 9.993852513342998956e-01
3.994429620836044847e+01 8.629611200409466054e-01 9.484124796703893301e-01 2.829644415955676062e-01
4.086109364716924119e+01 9.527668545559405677e-01 9.988879154461571819e-01 9.999999790950317990e-01
4.087521848511652678e+01 9.416715138834226284e-01 9.947409544187635344e-01 9.799589349722973575e-01
4.158362999821996198e+01 9.751024361867534074e-01 9.065007439183789817e-01 0.000000000000000000e+00
4.016259963672157340e+01 8.924435372568584324e-01 8.976658031807145388e-01 9.999999999040283249e-01
4.125813335929355929e+01 9.716693714802856485e-01 9.343245215869773190e-01 9.649544320939263953e-01
3.975515538725584719e+01 8.431655368405209794e-01 5.853367178623979372e-01 9.999087477274700708e-01
4.119504894500609282e+01 9.645214785148644721e-01 9.669082764597317636e-01 0.000000000000000000e+00
4.204621864272932896e+01 9.886668143427181921e-01 9.998408781456296079e-01 1.184351585632298063e-204
4.109149812052553585e+01 9.472539537471647009e-01 9.576114637426265119e-01 9.319930430715764880e-01
4.071999851846867813e+01 9.359515880693249912e-01 9.932820113869699208e-01 9.999406155788786998e-01
4.108293602498635977e+01 9.528068268341628455e-01 9.797053330135471194e-01 6.985633427791955175e-01
4.125193861542491902e+01 9.659528310800703510e-01 9.780999862045881565e-01 0.000000000000000000e+00
4.052960221482203451e+01 9.281536906301888212e-01 9.850487207394645894e-01 9.992840993557393636e-01
4.189544274645221833e+01 9.847192548809104995e-01 9.926380517634125766e-01 9.983722630320398528e-01
4.089996934532917550e+01 9.324441363131418248e-01 9.745161436352898221e-01 9.986819424143291712e-01
4.022734816110307321e+01 8.855119453642105176e-01 9.721291435150183347e-01 0.000000000000000000e+00
4.086444309756833349e+01 9.438359533983072813e-01 9.661939002292280199e-01 9.999997262162868550e-01
4.219610281635145554e+01 9.890195008244376806e-01 9.554549102977148989e-01 1.182023433608887845e-19
4.034178797845549980e+01 9.013908371019345722e-01 9.663361887598158617e-01 9.962215459191837708e-01
4.197270411196868167e+01 9.845923746270055510e-01 3.625834145404356335e-01 9.999981501827440722e-01
4.187550213043666503e+01 9.807002707088654514e-01 9.932958375093259296e-01 9.999846889485620727e-01
4.097387436972895358e+01 9.626092490863004114e-01 9.907882436080402977e-01 9.964243161108190527e-01
4.251607918086791926e+01 9.941405478597763468e-01 9.973734773597507930e-01 9.999999999998619993e-01
3.951817092126908904e+01 8.236076567055036213e-01 4.640304084134599938e-01 3.203339272421441564e-01
4.066341294476197987e+01 9.469258132063640421e-01 9.990257711394604501e-01 9.999987328815161947e-01
4.083689619430245443e+01 9.427738688705478154e-01 9.231605562466194126e-01 2.284979715782480261e-35
4.039612410434919099e+01 9.065938645179562050e-01 9.606039620482801356e-01 8.443889299219249356e-01
4.079829381179692405e+01 9.426378104281964987e-01 9.881164201450350903e-01 9.999993488210406900e-01
4.057117267469957511e+01 9.262089644477901063e-01 8.197692891212343680e-01 0.000000000000000000e+00
4.113045645986722576e+01 9.559318884352978607e-01 9.287124550568454096e-01 9.994642246793583595e-01
4.156938531165606321e+01 9.809342157869739287e-01 9.864435087342325881e-01 6.283952880066129287e-02
4.252623662971220142e+01 9.940959826310998837e-01 9.987087879497191789e-01 7.193662157797796608e-01
4.174601688044456438e+01 9.854586149680097940e-01 9.781304557170391600e-01 1.167418549136108791e-10
4.137544452029028719e+01 9.637847068820414309e-01 9.639415868785060626e-01 9.999999999935401673e-01
4.065801454156878947e+01 9.424216445604376435e-01 9.837446784690726531e-01 9.999998412267974146e-01
4.076598258818815879e+01 9.243092987629402124e-01 9.928760959132109098e-01 9.999572019643085952e-01
4.112853712965684849e+01 9.618825099848342663e-01 6.356363302667930038e-01 8.803510722673919542e-01
4.085414073021169656e+01 9.388868741433897824e-01 6.539884703308399549e-01 1.025968228573871462e-83
4.072957058479800452e+01 9.367042704635856198e-01 9.369723331574809633e-01 5.276615820369277010e-01
4.130209506677282150e+01 9.657393346766902642e-01 9.934388776142958344e-01 4.279703184897370449e-01
4.157973476518993294e+01 9.745780637158117932e-01 9.926116161554265904e-01 4.844625374998225515e-10
4.064439695420744414e+01 9.438928318248920313e-01 9.946642969354939634e-01 1.788570843077779138e-01
4.150452841259365755e+01 9.789141565030607950e-01 9.915733667189844391e-01 9.964349822115690092e-01
4.138975979834599883e+01 9.643568833630976611e-01 9.457391242763555361e-01 9.999999980246097042e-01
4.081789456822801299e+01 9.379506365882991359e-01 8.993354374723973033e-01 9.999999994904164025e-01
3.994875910623670734e+01 8.576005478394445047e-01 8.435525671845199858e-01 9.929967270440667182e-01
4.039188104233905108e+01 9.163527399787033678e-01 6.030313271802668629e-01 9.949028120939721331e-01
4.003140048910479010e+01 8.655921365200098805e-01 9.577176576043621159e-01 9.994625786837569859e-01
4.116370999282368359e+01 9.622348936315845425e-01 9.932464093524510096e-01 9.949797037316013837e-01
4.114724154173123338e+01 9.486763165490984528e-01 9.773696549690223945e-01 9.990470543589499153e-01
4.112253800035962570e+01 9.520064923126709822e-01 6.139812288170484189e-01 9.640159851889011922e-01
4.089284384997621657e+01 9.591753514374414813e-01 9.537722399165299292e-01 1.401638657928267395e-03
4.103662925098948477e+01 9.453622276045460238e-01 6.176436416432355969e-01 0.000000000000000000e+00
4.131414595964765368e+01 9.790530307020729461e-01 9.958756269377455617e-01 4.503333465535410141e-01
4.049430345434038969e+01 9.056665014003831837e-01 9.949949970406388733e-01 1.710455265902395536e-319
4.091539899364298094e+01 9.564496160116201517e-01 9.344422156239436950e-01 7.898649635573506590e-73
4.156332599425380891e+01 9.766967557717396442e-01 9.930975228333267513e-01 7.874119474613675562e-01
4.163085672848344387e+01 9.838613522689736435e-01 9.310766384909960891e-01 9.999941504752855037e-01
4.100309962560319832e+01 9.591337614534971578e-01 4.047592283611427949e-02 4.410016781617313625e-05
4.186409898338493463e+01 9.831953322980292453e-01 9.850654536874761114e-01 9.999999471058598211e-01
4.058562717477421700e+01 9.122424736192495942e-01 9.383996396464960865e-01 7.972592881329837675e-81
4.196430506952524553e+01 9.833646527989102770e-01 9.949904590084704958e-01 9.999952309479127610e-01
4.102093228491531818e+01 9.449736240215448335e-01 9.991640783939113035e-01 9.971026128298817737e-01
3.994873368351758813e+01 8.745712483073921906e-01 9.592338339950945425e-01 6.218197740668272661e-07
4.165298850319339863e+01 9.756497425909126386e-01 8.057805754675289034e-01 1.257788865610194595e-01
4.208663220934509752e+01 9.857567307546871715e-01 9.891372357997564313e-01 9.999999999812505536e-01
4.116634015020248683e+01 9.719139788166781813e-01 9.957762069101212532e-01 9.999999999852740018e-01
4.023808230534764618e+01 8.831030990461330443e-01 8.617384169844799491e-01 9.999992359651252993e-01
4.189682061408144165e+01 9.900845020687564224e-01 9.950545348226446096e-01 9.758078942623494845e-01
4.131614960068774423e+01 9.672804153971019669e-01 9.890663034460221992e-01 9.994033640820679798e-01
4.089076104313375026e+01 9.469012296905192638e-01 9.328125908782468612e-01 9.082209724250196459e-01
4.120633789135535352e+01 9.515242399924479511e-01 7.678957347480879214e-01 1.226588427167273898e-01
4.105818562556056861e+01 9.591791963456657300e-01 9.759790180970230322e-01 9.999996956326321351e-01
4.136509037421454593e+01 9.768770554602278500e-01 9.963172904192780788e-01 9.976720790128656979e-01
4.075334369419518055e+01 9.299975895208316690e-01 6.297697620157503007e-01 9.993412663042310351e-01
4.179969564560718709e+01 9.805756159468745903e-01 9.865275794138119725e-01 1.604288755533439307e-13
4.112564408787406478e+01 9.488754912270348507e-01 9.264568211422868904e-01 9.999982357609287220e-01
4.114271831507767985e+01 9.555352126342047114e-01 9.707016036161949524e-01 2.657233306170237077e-15
4.151169247382983940e+01 9.682213625871608498e-01 9.745974584561548637e-01 9.999991285774691985e-01
4.197499327922272983e+01 9.836175549385164363e-01 9.892230155545861381e-01 9.999203113651604635e-01
4.115558817153846149e+01 9.673296990856851130e-01 9.633135264205836545e-01 7.247139017533062999e-01
4.009704290219272593e+01 8.867768847076600292e-01 9.752216197317876700e-01 2.912908179094431116e-01
4.082707574785538895e+01 9.334386711567272954e-01 9.594163631207605070e-01 9.628580229168355320e-01
4.175689139561908547e+01 9.873835211529470302e-01 9.743737385756557901e-01 1.995099150691754301e-271
4.134994477748914221e+01 9.696776124583407208e-01 9.528917403729812996e-01 2.249792608538361887e-280
4.160841571065569866e+01 9.721125897994554732e-01 9.862590477106553122e-01 9.999999119489065835e-01
4.036584944995897217e+01 9.186343613172940348e-01 9.873016055108352340e-01 9.999891303982278989e-01
4.181035577768705735e+01 9.863260476205766292e-01 9.869722738480954938e-01 4.033672511492677470e-01
4.064744731356041996e+01 9.316974559300678083e-01 7.628177058361181873e-01 9.999999999231170555e-01
4.141059936093074612e+01 9.742904416573721083e-01 9.985616419536230692e-01 9.982120473935430782e-01
4.058977751124485422e+01 9.286828309244173907e-01 9.069683466230687996e-01 9.997608580881848228e-01
4.082128871126451486e+01 9.539577716909104499e-01 9.429859479884548090e-01 9.999999928840509478e-01
4.050606628201060744e+01 9.220360776247270573e-01 9.535677231277677190e-01 9.999475810150327826e-01
4.134652083591800675e+01 9.676316618364789734e-01 8.788504046035519046e-01 9.995362104586631435e-01
4.177299385631631878e+01 9.798856740480963445e-01 7.998791618594813801e-01 0.000000000000000000e+00
4.025687313434274017e+01 8.915505993860548539e-01 9.359765986778710856e-01 0.000000000000000000e+00
4.110767770224602913e+01 9.679816519721745616e-01 9.752291046624922410e-01 0.000000000000000000e+00
4.154737939871772312e+01 9.729802152262045922e-01 9.789707678363547272e-01 1.456316770498425132e-242
4.164798906387923694e+01 9.746891437948916881e-01 7.107055498103429514e-01 9.872574311440250883e-01
4.001760223897157687e+01 8.786407388909210914e-01 7.010509638050823611e-01 2.718853452256758119e-01
4.167944190761893708e+01 9.742371023811265962e-01 9.917259375552167633e-01 1.120258970433235871e-02
3.956982046310119472e+01 8.244498448146255765e-01 9.091363538557227786e-01 9.999984104409337382e-01
4.148772107223300765e+01 9.781554727985923847e-01 9.773681860680030198e-01 9.987645069265038700e-01
3.994543614792253550e+01 8.881971864702644659e-01 7.347847018076201220e-01 9.924789430152646252e-01
4.205950923405065822e+01 9.870615087141955124e-01 9.987353507829398458e-01 9.999999999990383248e-01
4.119686207651827203e+01 9.681044768606308359e-01 9.976562855650986661e-01 9.999999572299901329e-01
